914,-1
915,69
916,63
917,70
918,68
919,65
920,70
921,67
922,69
923,65
924,67
925,66
926,66
927,66
928,64
929,66
930,-1
931,64
932,68
933,65
934,62
935,68
936,-1
937,68
938,69
939,66
940,67
941,67
942,65
943,65
944,64
945,65
946,63
947,67
948,67
949,67
950,66
951,-1
952,67
953,68
954,69
955,66
956,62
957,66
958,70
959,-1
960,65
961,-1
962,69
963,-1
964,70
965,69
966,66
967,69
968,69
969,68
970,62
971,65
972,62
973,62
974,69
975,-1
976,66
977,65
978,68
979,67
980,63
981,65
982,67
983,69
984,67
985,70
986,63
987,65
988,67
989,67
990,67
991,66
992,63
993,62
994,70
995,68
996,65
997,62
998,65
999,62
1000,65
